GEO_ID,NAME,S0801_C01_001E,S0801_C01_001M,S0801_C01_002E,S0801_C01_009E,S0801_C01_010E,S0801_C01_011E,S0801_C01_012E,,,,,
0500000US06017,"El Dorado County, California",81390,1169,85.2,1.7,1.9,0.6,1.1,0.941436464,0.01878453,0.020994475,0.006629834,0.012154696
0500000US06019,"Fresno County, California",387400,3016,90.5,1.2,1.7,0.6,1.7,0.945663532,0.012539185,0.017763845,0.006269592,0.017763845
0500000US06021,"Glenn County, California",10711,478,88.1,0.4,5.1,0.6,0.8,0.927368421,0.004210526,0.053684211,0.006315789,0.008421053
0500000US06023,"Humboldt County, California",58275,1265,81.7,2,6.6,1.7,1.1,0.87755102,0.021482277,0.070891515,0.018259936,0.011815252
0500000US06025,"Imperial County, California",59142,1438,90.1,0.8,2.1,0.3,1.8,0.947423764,0.008412198,0.022082019,0.003154574,0.018927445
0500000US06027,"Inyo County, California",7901,322,82,0.9,6.9,5.3,0.8,0.855057351,0.009384776,0.071949948,0.055265902,0.008342023
0500000US06029,"Kern County, California",333091,2886,92.2,0.8,1.1,0.4,2.1,0.954451346,0.008281573,0.011387164,0.004140787,0.02173913
0500000US06031,"Kings County, California",55612,1081,90.7,0.3,1.9,0.7,1.3,0.955742887,0.003161222,0.020021075,0.007376185,0.01369863
0500000US06033,"Lake County, California",22611,860,81.9,0.7,3.4,0,0.6,0.945727483,0.008083141,0.03926097,0,0.006928406
0500000US06035,"Lassen County, California",8478,478,90.6,0.4,3,0.1,0.3,0.959745763,0.004237288,0.031779661,0.001059322,0.003177966
0500000US06037,"Los Angeles County, California",4749180,8620,83.5,6,2.7,0.8,1.6,0.882663848,0.063424947,0.028541226,0.00845666,0.016913319
0500000US06039,"Madera County, California",53980,1108,91.2,0.5,1.8,0.3,2.8,0.944099379,0.005175983,0.01863354,0.00310559,0.028985507
0500000US06041,"Marin County, California",128692,1410,73.3,9.5,3.5,1.5,0.7,0.828248588,0.107344633,0.039548023,0.016949153,0.007909605
0500000US06043,"Mariposa County, California",6777,394,74.4,2,10.7,1.7,1.4,0.824833703,0.022172949,0.118625277,0.018847007,0.015521064
0500000US06045,"Mendocino County, California",36532,896,84.7,0.2,5.6,0.8,0.6,0.921653972,0.002176279,0.0609358,0.008705114,0.006528836
0500000US06047,"Merced County, California",98647,1698,89.6,1.2,2,0.4,3.7,0.924664603,0.012383901,0.020639835,0.004127967,0.038183695
0500000US06049,"Modoc County, California",2998,262,76.8,0,5.6,0.4,0.6,0.920863309,0,0.067146283,0.004796163,0.007194245
0500000US06051,"Mono County, California",8235,457,58.3,18.9,7.3,6.5,0.9,0.634385201,0.205658324,0.079434168,0.070729053,0.009793254
0500000US06053,"Monterey County, California",187205,1845,81.5,1.6,3.1,0.7,8.7,0.85251046,0.016736402,0.032426778,0.007322176,0.091004184
0500000US06055,"Napa County, California",69074,930,86.5,1.7,4,1,1.1,0.91728526,0.018027572,0.042417815,0.010604454,0.011664899
0500000US06057,"Nevada County, California",42329,964,81.4,0.8,3.1,0.8,1.9,0.925,0.009090909,0.035227273,0.009090909,0.021590909
0500000US06059,"Orange County, California",1546371,5992,88.4,2,1.9,0.7,1.1,0.939426142,0.021253985,0.020191286,0.007438895,0.011689692
0500000US06061,"Placer County, California",170441,1730,86.9,1.2,1.4,0.4,1.1,0.954945055,0.013186813,0.015384615,0.004395604,0.012087912
0500000US06063,"Plumas County, California",7277,474,87.4,0.5,4.3,1.5,1,0.922914467,0.005279831,0.045406547,0.015839493,0.010559662
0500000US06065,"Riverside County, California",984230,4436,90.4,1.3,1.5,0.3,1.4,0.952581665,0.01369863,0.015806112,0.003161222,0.014752371
0500000US06067,"Sacramento County, California",671083,3848,87.5,2.6,1.8,1,1.3,0.928874735,0.027600849,0.01910828,0.010615711,0.013800425
0500000US06069,"San Benito County, California",27547,780,92.6,0.6,1.6,0.3,1.3,0.960580913,0.006224066,0.01659751,0.003112033,0.013485477
0500000US06071,"San Bernardino County, California",881534,4375,90.8,1.5,1.6,0.3,0.9,0.954784437,0.015772871,0.016824395,0.003154574,0.009463722
0500000US06073,"San Diego County, California",1603486,6326,84.9,2.9,2.9,0.7,1.6,0.912903226,0.031182796,0.031182796,0.007526882,0.017204301
0500000US06075,"San Francisco County, California",504358,2998,40.2,34.2,11.4,4,3.5,0.430868167,0.366559486,0.122186495,0.042872454,0.037513398
0500000US06077,"San Joaquin County, California",295859,2505,91.8,1.5,1.5,0.5,0.9,0.954261954,0.015592516,0.015592516,0.005197505,0.009355509
0500000US06079,"San Luis Obispo County, California",128339,1621,84.7,1.2,4.3,2.2,0.9,0.907824223,0.012861736,0.046087889,0.02357985,0.009646302
0500000US06081,"San Mateo County, California",401339,2009,78.6,10.7,2.6,1.5,1.6,0.827368421,0.112631579,0.027368421,0.015789474,0.016842105
0500000US06083,"Santa Barbara County, California",207593,1828,81.8,3.1,4.5,3.3,1.1,0.87206823,0.033049041,0.047974414,0.035181237,0.011727079
0500000US06085,"Santa Clara County, California",955422,3432,85.5,4.3,2,1.8,1.3,0.900948367,0.045310854,0.021074816,0.018967334,0.01369863
0500000US06087,"Santa Cruz County, California",131355,1875,77.9,2.9,4.7,3.6,3.2,0.843986999,0.031419285,0.05092091,0.03900325,0.034669556
0500000US06089,"Shasta County, California",70789,1308,89.6,0.7,2.2,0.7,1.2,0.949152542,0.007415254,0.023305085,0.007415254,0.012711864
0500000US06091,"Sierra County, California",1168,197,75.2,0.3,3,0.3,0,0.954314721,0.003807107,0.038071066,0.003807107,0
0500000US06093,"Siskiyou County, California",16309,533,83.4,0.5,5.1,0.9,0.6,0.921546961,0.005524862,0.056353591,0.009944751,0.006629834
0500000US06095,"Solano County, California",200623,1919,90,3,1.2,0.3,1,0.942408377,0.031413613,0.012565445,0.003141361,0.010471204
0500000US06097,"Sonoma County, California",247521,2475,85.9,1.8,3.1,1,1.1,0.924650161,0.019375673,0.033369214,0.010764263,0.011840689
0500000US06099,"Stanislaus County, California",215593,2359,91.5,0.8,1.3,0.4,1.1,0.96214511,0.008412198,0.013669821,0.004206099,0.011566772
0500000US06101,"Sutter County, California",38011,796,91,0.9,1.6,0.5,1.1,0.956887487,0.009463722,0.016824395,0.005257624,0.011566772
0500000US06103,"Tehama County, California",23719,891,90.5,0.3,2.8,0.1,1.1,0.95464135,0.003164557,0.029535865,0.001054852,0.011603376
0500000US06105,"Trinity County, California",4590,320,74.1,0.5,3.8,0.9,1.1,0.921641791,0.006218905,0.047263682,0.01119403,0.013681592
0500000US06107,"Tulare County, California",172133,2386,92.2,0.7,1.7,0.5,1.5,0.954451346,0.007246377,0.017598344,0.005175983,0.01552795
0500000US06109,"Tuolumne County, California",20024,871,90.7,0.5,1.9,0.3,1.4,0.956751055,0.005274262,0.020042194,0.003164557,0.014767932
0500000US06111,"Ventura County, California",404178,2757,89.7,1.2,1.7,0.6,0.9,0.953241233,0.012752391,0.018065887,0.006376196,0.009564293
0500000US06113,"Yolo County, California",95318,1379,78,4.2,3.2,8,1.1,0.825396825,0.044444444,0.033862434,0.084656085,0.011640212
0500000US06115,"Yuba County, California",29756,913,90.9,0.9,1.7,0.4,1.1,0.956842105,0.009473684,0.017894737,0.004210526,0.011578947
0500000US08001,"Adams County, Colorado",251973,2056,89,3.7,1.1,0.2,0.8,0.938818565,0.039029536,0.011603376,0.002109705,0.008438819
0500000US08003,"Alamosa County, Colorado",6644,449,91.9,0.1,4.2,0.8,0.3,0.944501542,0.001027749,0.043165468,0.008221994,0.003083248
0500000US08005,"Arapahoe County, Colorado",335532,2468,86,4.2,1.5,0.4,0.9,0.924731183,0.04516129,0.016129032,0.004301075,0.009677419
0500000US08007,"Archuleta County, Colorado",5602,308,84.5,0.1,3.6,0.4,1.9,0.933701657,0.001104972,0.039779006,0.00441989,0.020994475
0500000US08009,"Baca County, Colorado",1601,90,85.1,0,5.9,0.7,0.9,0.919006479,0,0.063714903,0.007559395,0.009719222
0500000US08011,"Bent County, Colorado",1480,201,90.5,0,4.1,0,2.3,0.933952528,0,0.042311662,0,0.02373581
0500000US08013,"Boulder County, Colorado",170024,1564,72.8,4.7,5,4.5,0.9,0.828213879,0.053469852,0.056882821,0.051194539,0.010238908
0500000US08014,"Broomfield County, Colorado",36290,539,83.5,3.6,1.2,0.3,1.5,0.926748058,0.039955605,0.013318535,0.003329634,0.016648169
0500000US08015,"Chaffee County, Colorado",8487,379,77,0.4,4.8,5.7,0.3,0.873015873,0.004535147,0.054421769,0.06462585,0.003401361
0500000US08017,"Cheyenne County, Colorado",823,93,84.1,0,4.7,0,2.4,0.922149123,0,0.051535088,0,0.026315789
0500000US08019,"Clear Creek County, Colorado",5130,275,78.2,0.6,2.7,0.9,1.6,0.930952381,0.007142857,0.032142857,0.010714286,0.019047619
0500000US08021,"Conejos County, Colorado",2799,184,90.8,0.1,2.1,0,1.5,0.960846561,0.001058201,0.022222222,0,0.015873016
0500000US08023,"Costilla County, Colorado",1248,118,88.8,0,2.9,0,0,0.968375136,0,0.031624864,0,0
0500000US08025,"Crowley County, Colorado",1825,272,87.4,0,6.3,0,0.3,0.929787234,0,0.067021277,0,0.003191489
0500000US08027,"Custer County, Colorado",1338,238,72.8,0,5.8,0.3,0,0.922686946,0,0.073510773,0.003802281,0
0500000US08029,"Delta County, Colorado",10620,445,86.1,0.5,3.6,0.6,0.6,0.942013129,0.00547046,0.039387309,0.006564551,0.006564551
0500000US08031,"Denver County, Colorado",382460,1959,77.5,6.5,4.5,2.3,1.2,0.842391304,0.070652174,0.048913043,0.025,0.013043478
0500000US08033,"Dolores County, Colorado",831,142,69.4,0,17,0,0.1,0.802312139,0,0.196531792,0,0.001156069
0500000US08035,"Douglas County, Colorado",174600,1193,84,1.9,1.2,0.2,1,0.951302378,0.021517554,0.013590034,0.002265006,0.011325028
0500000US08037,"Eagle County, Colorado",32977,625,80.6,5.1,2.7,1.1,0.5,0.895555556,0.056666667,0.03,0.012222222,0.005555556
0500000US08039,"Elbert County, Colorado",13263,323,88.5,0.1,0.9,0,0.9,0.978982301,0.001106195,0.009955752,0,0.009955752
0500000US08041,"El Paso County, Colorado",337619,2412,87.8,0.8,3.6,0.5,1,0.937033084,0.008537887,0.038420491,0.005336179,0.010672359
0500000US08043,"Fremont County, Colorado",14025,804,91.5,0.2,1.4,0.7,1,0.965189873,0.002109705,0.014767932,0.007383966,0.010548523
0500000US08045,"Garfield County, Colorado",30862,581,83.1,3.8,3,1.6,1.1,0.897408207,0.041036717,0.032397408,0.017278618,0.01187905
0500000US08047,"Gilpin County, Colorado",3589,306,82,0.5,2,0,1.2,0.956826138,0.005834306,0.023337223,0,0.014002334
0500000US08049,"Grand County, Colorado",8403,411,76.5,3.5,6,1.7,0.5,0.867346939,0.03968254,0.068027211,0.019274376,0.005668934
0500000US08051,"Gunnison County, Colorado",9284,342,68.1,4.4,15.9,6.3,0.7,0.713836478,0.046121593,0.166666667,0.066037736,0.007337526
0500000US08053,"Hinsdale County, Colorado",393,56,77.6,0,15.5,2.8,0,0.809176225,0,0.161626694,0.02919708,0
0500000US08055,"Huerfano County, Colorado",2506,219,80.9,0.1,7,0,1.2,0.906950673,0.001121076,0.078475336,0,0.013452915
0500000US08057,"Jackson County, Colorado",672,105,65.8,0,13.4,0,3.6,0.79468599,0,0.161835749,0,0.043478261
0500000US08059,"Jefferson County, Colorado",308470,1676,85.4,3.4,1.5,0.5,0.9,0.93129771,0.037077426,0.016357688,0.005452563,0.009814613
0500000US08061,"Kiowa County, Colorado",663,76,82.4,0.5,9,0.3,4.5,0.852119959,0.005170631,0.093071355,0.003102378,0.046535677
0500000US08063,"Kit Carson County, Colorado",3435,349,85.6,0.8,5.7,0.3,0.4,0.922413793,0.00862069,0.061422414,0.003232759,0.004310345
0500000US08065,"Lake County, Colorado",4087,368,80.5,0.6,8.1,0.4,3.2,0.867456897,0.006465517,0.087284483,0.004310345,0.034482759
0500000US08067,"La Plata County, Colorado",28916,518,82.2,0.7,5.6,2.5,0.9,0.89445049,0.007616975,0.0609358,0.027203482,0.009793254
0500000US08069,"Larimer County, Colorado",174527,2046,83.6,1.5,2.6,3.3,0.9,0.90968444,0.016322089,0.028291621,0.035908596,0.009793254
0500000US08071,"Las Animas County, Colorado",5844,299,85,0.8,5.5,0,0.6,0.92491839,0.008705114,0.059847661,0,0.006528836
0500000US08073,"Lincoln County, Colorado",1503,644,84,0,4.4,0.3,2,0.926130099,0,0.048511577,0.003307607,0.022050717
0500000US08075,"Logan County, Colorado",10428,426,88.2,0.6,5.1,0,0.7,0.932346723,0.006342495,0.053911205,0,0.007399577
0500000US08077,"Mesa County, Colorado",68296,1295,87,0.4,3.1,0.9,2,0.931477516,0.004282655,0.033190578,0.009635974,0.021413276
0500000US08079,"Mineral County, Colorado",412,94,60,0,25.7,1.5,1,0.680272109,0,0.29138322,0.017006803,0.011337868
0500000US08081,"Moffat County, Colorado",6185,273,91.1,0.8,4.3,0.4,0.3,0.940144479,0.008255934,0.044375645,0.004127967,0.003095975
0500000US08083,"Montezuma County, Colorado",10943,350,89.4,0,2.5,0.4,0.5,0.963362069,0,0.026939655,0.004310345,0.005387931
0500000US08085,"Montrose County, Colorado",16970,576,90.4,0.3,2.1,0.3,0.9,0.961702128,0.003191489,0.022340426,0.003191489,0.009574468
0500000US08087,"Morgan County, Colorado",12891,400,90.9,0.1,3.4,0.1,1,0.951832461,0.00104712,0.035602094,0.00104712,0.010471204
0500000US08089,"Otero County, Colorado",6838,392,89.2,0.3,3.7,0.2,2.1,0.934031414,0.003141361,0.038743455,0.002094241,0.021989529
0500000US08091,"Ouray County, Colorado",2258,167,74.8,0,8.1,0.9,1.4,0.877934272,0,0.095070423,0.01056338,0.016431925
0500000US08093,"Park County, Colorado",8925,445,83.5,1.2,1.7,0,1.8,0.946712018,0.013605442,0.019274376,0,0.020408163
0500000US08095,"Phillips County, Colorado",1984,134,87.2,0,7.6,0.8,0.5,0.907388137,0,0.079084287,0.008324662,0.005202914
0500000US08097,"Pitkin County, Colorado",11393,444,55.3,15.1,10.2,3.9,1.4,0.643771828,0.175785797,0.118742724,0.04540163,0.016298021
0500000US08099,"Prowers County, Colorado",5274,275,89.8,0,1.6,0.6,1.4,0.961456103,0,0.017130621,0.006423983,0.014989293
0500000US08101,"Pueblo County, Colorado",66713,1028,93.3,1,2.1,0.4,0.7,0.956923077,0.01025641,0.021538462,0.004102564,0.007179487
0500000US08103,"Rio Blanco County, Colorado",2904,166,84.8,1,5.2,2,0.4,0.907922912,0.010706638,0.055674518,0.021413276,0.004282655
0500000US08105,"Rio Grande County, Colorado",4338,307,88,0.8,4.5,0.5,0.9,0.929250264,0.00844773,0.047518479,0.005279831,0.009503696
0500000US08107,"Routt County, Colorado",14298,360,78.4,3,4,4.5,0.4,0.868217054,0.033222591,0.044296788,0.049833887,0.004429679
0500000US08109,"Saguache County, Colorado",2496,203,79,1.5,5.9,1,0.9,0.894677237,0.016987542,0.066817667,0.011325028,0.010192525
0500000US08111,"San Juan County, Colorado",304,62,68.1,0,17.8,9.2,0,0.716088328,0,0.187171399,0.096740273,0
0500000US08113,"San Miguel County, Colorado",4996,164,56.4,10.1,13.8,2.6,3.3,0.654292343,0.117169374,0.160092807,0.030162413,0.038283063
0500000US08115,"Sedgwick County, Colorado",940,95,85.3,0,5.1,0.6,0.9,0.928182807,0,0.055495103,0.006528836,0.009793254
0500000US08117,"Summit County, Colorado",19406,592,79.8,4.9,4.5,0.9,1,0.875960483,0.053787047,0.049396268,0.009879254,0.010976948
0500000US08119,"Teller County, Colorado",11471,503,86.9,0,1.9,0,2,0.957048458,0,0.02092511,0,0.022026432
0500000US08121,"Washington County, Colorado",2264,114,84.8,0,2.8,0.1,0.8,0.95819209,0,0.031638418,0.001129944,0.009039548
0500000US08123,"Weld County, Colorado",143802,1353,90.3,0.5,2.1,0.4,0.9,0.958598726,0.005307856,0.022292994,0.004246285,0.00955414
0500000US08125,"Yuma County, Colorado",4998,197,84.5,0,5.1,0,0.2,0.940979955,0,0.056792873,0,0.002227171
0500000US09001,"Fairfield County, Connecticut",466283,2332,80.3,10,2.5,0.2,0.9,0.855165069,0.106496273,0.026624068,0.002129925,0.009584665
0500000US09003,"Hartford County, Connecticut",439172,2352,89.5,3.2,1.9,0.2,0.8,0.936192469,0.033472803,0.019874477,0.00209205,0.008368201
0500000US09005,"Litchfield County, Connecticut",95382,920,89.9,1.3,2.3,0.1,0.9,0.951322751,0.013756614,0.024338624,0.001058201,0.00952381
0500000US09007,"Middlesex County, Connecticut",87502,1122,88.5,1.4,2.6,0.1,1.2,0.943496802,0.014925373,0.02771855,0.001066098,0.012793177
0500000US09009,"New Haven County, Connecticut",420437,2649,86.4,4.1,3.6,0.5,0.9,0.904712042,0.042931937,0.037696335,0.005235602,0.009424084
0500000US09011,"New London County, Connecticut",137429,1547,88.9,1.5,3.4,0.3,1,0.934805468,0.015772871,0.03575184,0.003154574,0.010515247
0500000US09013,"Tolland County, Connecticut",77508,1138,86.6,1.9,4.6,0.2,0.9,0.919320594,0.020169851,0.048832272,0.002123142,0.00955414
0500000US09015,"Windham County, Connecticut",56940,1028,91.4,0.5,2.7,0.2,0.9,0.955067921,0.00522466,0.028213166,0.002089864,0.009404389
0500000US10001,"Kent County, Delaware",79753,1189,92.1,1,1.9,0.3,0.9,0.957380457,0.01039501,0.01975052,0.003118503,0.009355509
0500000US10003,"New Castle County, Delaware",269434,2229,88,3.9,2.5,0.3,0.8,0.921465969,0.040837696,0.02617801,0.003141361,0.008376963
0500000US10005,"Sussex County, Delaware",95721,1360,90.4,0.5,1.3,0.3,1,0.96684492,0.005347594,0.013903743,0.003208556,0.010695187
0500000US11001,"District of Columbia, District of Columbia",366168,2437,39.6,34.8,13.1,4.5,1.9,0.42172524,0.370607029,0.139510117,0.047923323,0.020234292
0500000US12001,"Alachua County, Florida",121455,1829,84.6,3.9,2.9,2.3,1.7,0.886792453,0.040880503,0.030398323,0.024109015,0.017819706
0500000US12003,"Baker County, Florida",10356,674,93.7,0,0.1,0.1,2.3,0.974012474,0,0.001039501,0.001039501,0.023908524
0500000US12005,"Bay County, Florida",82472,1356,91.7,1,1.2,0.6,1.8,0.952232606,0.010384216,0.012461059,0.00623053,0.018691589
0500000US12007,"Bradford County, Florida",9282,762,93.4,0.6,1.5,0.3,1.6,0.958932238,0.006160164,0.015400411,0.003080082,0.016427105
0500000US12009,"Brevard County, Florida",242260,2261,89.5,0.6,1,0.8,1.9,0.954157783,0.006396588,0.010660981,0.008528785,0.020255864
0500000US12011,"Broward County, Florida",931338,4791,88.9,2.6,1.2,0.6,1.6,0.936775553,0.02739726,0.012644889,0.006322445,0.016859852
0500000US12013,"Calhoun County, Florida",4630,305,95,0,0.9,0.4,2.2,0.964467005,0,0.009137056,0.004060914,0.022335025
0500000US12015,"Charlotte County, Florida",59324,1701,87.1,0.2,1.1,0.8,1.5,0.96030871,0.002205072,0.012127894,0.008820287,0.016538037
0500000US12017,"Citrus County, Florida",44564,1087,90.8,0.3,0.9,0.3,2.1,0.961864407,0.003177966,0.009533898,0.003177966,0.022245763
0500000US12019,"Clay County, Florida",93222,1427,90.5,0.1,1.2,0.2,1.9,0.963791267,0.001064963,0.012779553,0.002129925,0.020234292
0500000US12021,"Collier County, Florida",150654,1988,86.5,2.2,1.4,1,1.5,0.93412527,0.023758099,0.01511879,0.010799136,0.016198704
0500000US12023,"Columbia County, Florida",25449,793,93.6,0.1,0.8,0.6,1.1,0.972972973,0.001039501,0.008316008,0.006237006,0.011434511
0500000US12027,"DeSoto County, Florida",13114,608,87.8,3.9,1.5,0.6,0.7,0.929100529,0.041269841,0.015873016,0.006349206,0.007407407
0500000US12029,"Dixie County, Florida",4583,435,87.4,0,1.7,0,2.1,0.958333333,0,0.018640351,0,0.023026316
0500000US12031,"Duval County, Florida",445117,2607,89.5,1.8,1.7,0.6,1.5,0.941114616,0.018927445,0.01787592,0.006309148,0.015772871
0500000US12033,"Escambia County, Florida",141575,1918,86.3,0.6,2.4,0.5,1.3,0.947310648,0.006586169,0.026344676,0.005488474,0.014270033
0500000US12035,"Flagler County, Florida",40049,999,90.9,0.4,0.2,0.1,1.3,0.978471475,0.004305705,0.002152853,0.001076426,0.013993541
0500000US12037,"Franklin County, Florida",4075,300,87.8,0.5,2.8,0.5,3.1,0.927138332,0.005279831,0.029567054,0.005279831,0.032734952
0500000US12039,"Gadsden County, Florida",16221,695,93.2,0.3,1.1,0,2.5,0.959835221,0.003089598,0.011328527,0,0.025746653
0500000US12041,"Gilchrist County, Florida",6626,336,92.9,0.1,0.7,0.1,1,0.979957806,0.001054852,0.007383966,0.001054852,0.010548523
0500000US12043,"Glades County, Florida",3729,398,87.5,1.7,1.4,0.2,2.6,0.936830835,0.018201285,0.014989293,0.002141328,0.027837259
0500000US12045,"Gulf County, Florida",5580,469,90.6,0,0.9,0,3.2,0.956705385,0,0.009503696,0,0.033790919
0500000US12047,"Hamilton County, Florida",3585,391,89.7,0.2,2.2,0.1,3.3,0.939267016,0.002094241,0.023036649,0.00104712,0.034554974
0500000US12049,"Hardee County, Florida",9835,486,89.7,3.3,1.5,0.9,0.4,0.936325678,0.034446764,0.01565762,0.009394572,0.004175365
0500000US12051,"Hendry County, Florida",16457,797,80.7,7.6,4.1,0.6,2.7,0.843260188,0.079414838,0.042842215,0.006269592,0.028213166
0500000US12053,"Hernando County, Florida",65071,1319,90.2,0.3,1,0.1,1.6,0.967811159,0.003218884,0.010729614,0.001072961,0.017167382
0500000US12055,"Highlands County, Florida",32095,1160,88.8,1.1,2.6,0.6,1,0.943676939,0.011689692,0.027630181,0.006376196,0.010626993
0500000US12057,"Hillsborough County, Florida",660016,3626,88.5,1.5,1.5,0.6,1.3,0.947537473,0.016059957,0.016059957,0.006423983,0.01391863
0500000US12059,"Holmes County, Florida",6510,370,93.7,0.1,1,0,1.2,0.976041667,0.001041667,0.010416667,0,0.0125
0500000US12061,"Indian River County, Florida",55963,1289,89.1,0.3,1,0.4,1.7,0.963243243,0.003243243,0.010810811,0.004324324,0.018378378
0500000US12063,"Jackson County, Florida",16271,602,95.1,0,1.3,0,0.4,0.982438017,0,0.013429752,0,0.004132231
0500000US12065,"Jefferson County, Florida",5111,360,95.8,0,0.3,0.6,0.2,0.988648091,0,0.003095975,0.00619195,0.002063983
0500000US12067,"Lafayette County, Florida",2330,368,97.1,0.3,1.4,0.1,0,0.981799798,0.003033367,0.014155713,0.001011122,0
0500000US12069,"Lake County, Florida",133219,1952,91.7,0.3,0.9,0.1,1,0.975531915,0.003191489,0.009574468,0.00106383,0.010638298
